"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"YBL034C" 572.062842766351 0.162229073137495 0.10568317841365 1.53505104192193 0.124771290787579 0.517124385914785
"YBL033C" 904.791364135048 -0.177718974043346 0.120250063231065 -1.47791168892653 0.139431417231608 0.535915167906963
"YBL032W" 1943.81014218274 0.0474529107765827 0.0821255854394544 0.577809102031504 0.563393009435244 0.847774012654946
"YBL031W" 206.217969003769 -0.339236520341872 0.199686115109827 -1.69884881658042 0.0893476729657239 0.466574565468069
"YBL030C" 6119.77793785805 0.0411391302059998 0.133690602635043 0.307718937570384 0.758296208408073 0.924399187392699
"YBL029C-A" 765.191019377253 -0.048546810574599 0.0846209090048498 -0.573697578358757 0.566172467325594 0.847774012654946
"YBL029W" 454.429809985564 -0.17979187516056 0.130791624164783 -1.37464364640079 0.169241950128624 0.575136613414321
"YBL028C" 10511.2135871807 -0.0915045491381049 0.103699537711667 -0.882400743121252 0.377560134005277 0.734328126384307
"YBL027W" 70909.0165046273 0.0906822227468704 0.107109020585618 0.846634786230572 0.39719871826524 0.745013809470798
"YBL026W" 1334.63786805604 -0.0347699985495963 0.113159657247516 -0.307264968764826 0.75864169763942 0.924410870889388
"YBL025W" 181.625003618556 -0.0175352753460121 0.121570333469268 -0.144239756901258 0.885311147711281 0.965575384126642
"YBL024W" 4842.41910828935 0.13615776896241 0.0865681176254995 1.57283966311291 0.115755949034443 0.504801612311896
"YBL023C" 692.468627897989 0.130023136988362 0.113880854519294 1.1417471140097 0.253559150955566 0.647004898868537
"YBL022C" 1839.55744695296 -0.0520386574350314 0.0859385592592508 -0.605533277303922 0.544824720671675 0.835923782881512
"YBL021C" 474.048916364189 0.042623350416202 0.114844807022576 0.371138682899465 0.710534240483068 0.906918064921443
"YBL020W" 756.008800308784 0.0454303953134424 0.0853493847250237 0.532287320638676 0.594527012581006 0.859697564796601
"YBL019W" 69.504594132821 0.17601006322469 0.199685014397233 0.881438518338453 0.378080517279856 0.734328126384307
"YBL018C" 511.749956218701 -0.0426600729838805 0.11639593350643 -0.366508276524317 0.713985837854781 0.908199226150385
"YBL017C" 1276.96481462315 0.0478559324448786 0.0808939888092933 0.591588239735569 0.55412635084236 0.842414139976102
"YBL016W" 13.2570735103816 0.191067094676992 0.37241154572949 0.513053628084287 0.607913807852232 0.866828393372716
"YBL015W" 425.882281754554 0.21716125492488 0.117247835729999 1.85215576537348 0.0640034586682137 0.409548336098862
"YBL014C" 718.328076181044 0.145274411076228 0.119422778825437 1.21647153503754 0.223805348017169 0.625266672106914
"YBL011W" 1163.63987162651 0.17478874127988 0.0995313321595355 1.75611777203701 0.0790683011576303 0.449800382779442
"YBL010C" 331.071882205897 0.128191814341711 0.115411188182663 1.110739923575 0.266680312268267 0.657664210860523
"YBL009W" 501.702930289481 -0.0919039079504624 0.100780555148088 -0.911921032935547 0.361810288589167 0.7226873843505
"YBL008W" 270.79101206141 0.240949030560022 0.109153845776663 2.20742593946733 0.0272843158199522 0.322858443713928
"YBL007C" 2109.36327243313 0.017103698089385 0.094108038449123 0.181745346850808 0.855782576929155 0.956197178931804
"YBL006C" 405.383573939073 -0.0050318000997542 0.100017420402762 -0.050309236925843 0.959875963090051 0.987373053577103
"YBL006W-A" 10.1957937948545 -1.12294543998231 0.509993691440148 -2.20188104055028 0.027673712574143 0.323053623389308
"YBL005W" 276.902781905914 -0.107837385572058 0.118214546377842 -0.912217564388262 0.361654199529952 0.7226873843505
"YBL004W" 3091.63293844492 0.108181217763631 0.117871208807423 0.917791705524769 0.358727925519797 0.722066068477679
"YBL003C" 11811.7062036677 -0.101837065226987 0.115476530609845 -0.88188538995044 0.377838788566861 0.734328126384307
"YBL002W" 9167.46787978631 0.00627480698017899 0.11834058346036 0.0530232891937773 0.957713351718599 0.987236422366532
"YBL001C" 3553.74515358055 -0.217125324126367 0.0722052312263497 -3.00705808206224 0.00263789356257974 0.136971378947536
"YBR001C" 106.483007732784 0.113028453201889 0.169981294617671 0.664946419287591 0.506084764198699 0.816598370920852
"YBR002C" 902.600846700568 0.0429966803686246 0.078817432337058 0.545522470013384 0.585394230679264 0.857645727206742
"YBR003W" 506.344397462168 0.030802726977677 0.0901299320915662 0.341759127771043 0.732532170745443 0.914744427640596
"YBR004C" 665.486659046646 -0.10457958692487 0.0927221983431088 -1.1278807965476 0.259370264960543 0.652002613573522
"YBR005W" 861.087712905387 -0.0602522081755514 0.14064747592537 -0.428391677697241 0.668365982721971 0.891370576423971
"YBR006W" 171.751997525059 -0.0869529766506691 0.172814322649483 -0.503158391721008 0.614852915797382 0.869830373353371
"YBR007C" 920.46322878087 -0.136008501163914 0.10131755099846 -1.34239823035183 0.17946690821434 0.583797791259885
"YBR008C" 372.842557947897 0.0207577756205461 0.0882546841731372 0.235203103552257 0.814051097274836 0.94257542508762
"YBR009C" 18588.1447725954 -0.131893658791591 0.127385636218327 -1.03538878249615 0.300487382276165 0.682858196551615
"YBR010W" 8915.0843097807 -0.339229570768494 0.194104599205964 -1.74766374499214 0.0805222702113816 0.450859181325986
"YBR011C" 33301.2454240799 -0.225487844984751 0.0901303309701901 -2.50179759197078 0.0123564546086522 0.265663774086021
"YBR012C" 104.193752181576 0.0562427339817732 0.153402651359594 0.366634692968466 0.713891526377792 0.908199226150385
"YBR014C" 686.906786922129 -0.24186049468545 0.0970165742904951 -2.49298118856733 0.0126675557315438 0.266607729029748
